1,4247,(anonymous user #193354)
2,4230,xiaowuc1
3,3848,Robert Xiao
4,3459,sciyoshi
5,3397,Antonio Molina
6,3283,Simon Parent
7,3135,petertseng
8,3104,ethframe
9,3103,orez-
10,2929,Michael Fogleman
11,2840,Lewin Gan
12,2838,mcpower
13,2546,glguy
14,2387,Brandon Zhang
15,2382,zielmicha
16,2301,gengkev
17,2226,Samuel Damashek
18,2168,Jay Foad
19,2061,Xin Wei Chow
20,2007,etotheipi1
21,1981,daveagp
22,1877,drysle
23,1767,Andrew Skalski
24,1717,msullivan
25,1683,drougge
26,1602,stringham
27,1594,arknave
28,1593,Sander Land
29,1592,Springo
30,1557,(anonymous user #60233)
31,1549,Henry X
32,1543,jkseppan
33,1501,jtbandes
34,1486,Colin Liotta
35,1477,tomtheisen
36,1469,bcc32
37,1460,Ethan Arnold
38,1459,Kenny K
39,1441,jneubrand
40,1440,jonathanpaulson
41,1425,Matt Gruskin
42,1422,Tris Emmy Wilson
43,1412,sparkyb
44,1389,Ambrose Feinstein
45,1385,toraora
46,1381,dtinth
47,1372,VeeArr
48,1344,Kevin Yap
48,1344,Paige Ruten
50,1322,mserrano
51,1318,Scott Swingle
52,1294,swwu
53,1277,Michael Goldwasser
54,1265,Angus Lim
55,1241,Jonathan Rupp
56,1235,gzgreg
57,1227,Anthony Nguyen
57,1227,Unihedron
57,1227,Elmer Le
60,1225,Kevin Wang
61,1143,samczsun
62,1130,Conrad Meyer
62,1130,ZED.Charley William Thairo
64,1126,vash3r
65,1118,Alex Wice
66,1113,(anonymous user #8336)
67,1101,SimonPrins
68,1090,Lukas Gelbmann
69,1086,ephemient
70,1081,Pedro Osório
71,1075,awychong
72,1060,Jerry Chen
73,1046,Peter Ruibal
73,1046,Andreas Hansson
75,1033,Igor Naverniouk
76,1022,RJ Walsh
77,993,Ben Mirtchouk
78,969,andyleap
79,964,kristjan
80,943,Jayson Zhu
81,941,Ji An Yang
81,941,Nick Frost
83,919,Ivan Kazmenko
84,906,okready
85,899,alokmenghrajani
86,888,Keegan Carruthers-Smith
86,888,eyqs
88,880,tpospisi
89,855,(anonymous user #251872)
90,851,Nate Cook
91,824,KungA
92,818,Dakota Frost
93,792,cesium12
94,786,Raven Black
95,781,Daniel Rejment
96,772,sguest
97,744,mniip
98,742,echojc
98,742,(anonymous user #289309)
100,724,Ryan O’Hara
101,714,Simon-Tang
102,703,kejadlen
102,703,Brian O'Neill
102,703,jhawthorn
105,697,Toni Fadjukoff
106,683,perimosocordiae
107,675,Frederik Andersen
108,670,ben blum
109,668,seejohnrun
110,659,ahorner
111,655,ghlmtz
112,642,Henry Harper
113,629,Jacob Magnuson
114,621,sblom
115,606,Kate Miháliková
116,605,James Weinkam
117,587,(anonymous user #19765)
118,584,(anonymous user #380)
119,582,Matija Herceg
120,576,Cyrille Karmann
121,572,Roderic Day
122,565,divergentdave
123,564,Colton Pauderis
123,564,Benoit Hiller
125,563,Antti Haapala
126,538,Shemetz
126,538,akrasuski1
128,537,Stuart MacGillivray
129,536,Joe LeGasse
130,534,JKillian
131,523,Aneurysm9
132,521,Michael Chock
133,504,Cameron Aavik
134,503,Augustin Wenger
135,500,Cody Ebberson
136,499,Nathan Shirley
137,495,Kevin Vick
138,492,wmorganjr
139,491,Ben Jacobson
140,479,Joshua Wise
141,473,Lars Haulin
142,466,Konstantin Lopyrev
143,465,Martin Pärtel
144,461,Lucca Siaudzionis
144,461,Ikusaba-san
146,450,tehasdf
147,447,Blys
148,442,cmdd
148,442,Brandon Lin
