1,3327,Andrew Skalski
2,3109,Sreeram Ramachandran
3,2613,dougg3
4,2351,Thomas Holmes
5,2183,0
6,2168,ahorner
7,2164,jneubrand
8,2132,Austin
9,2110,marcusstuhr
10,2085,jkseppan
11,2081,Paul Hankin
12,1913,malisper
13,1912,Joe LeGasse
14,1860,Talchas
15,1804,Igor Naverniouk
16,1737,balidani
17,1699,etotheipi1
18,1616,dsemi
19,1544,jweather
20,1511,djimbob
21,1492,Nick Parisi
22,1485,phil_r
23,1484,Anthony Nguyen
24,1465,ethankward
25,1448,Pedro Osório
26,1427,Andrey Anurin
27,1384,Ambrose Feinstein
28,1356,edanaher
29,1331,Aneurysm9
30,1320,Lance Nathan
31,1317,Chris Egerton
32,1292,soolar
33,1290,msullivan
34,1285,kalven
35,1241,minno726
36,1235,asross
37,1226,Thomas Peters
38,1212,Erik Godard
39,1147,Tryneus
40,1100,(anonymous user #19765)
41,1082,asterite
42,1077,orez-
43,1063,Elliott Sales de Andrade
44,1047,Caleb Robinson
45,987,David Grenier
46,973,Stuart MacGillivray
47,972,jtbandes
48,959,stringham
49,931,lukechampine
50,929,(anonymous user #7648)
51,924,Raven Black
52,922,Avery Crespi
53,887,Shane Mc Cormack
53,887,0x0dea
55,879,Jeremy Rans
56,877,Roderic Day
57,868,Godspiral
58,862,glguy
59,854,Alex Crimi
60,851,@kejadlen
61,838,chz16
62,794,(anonymous user #8336)
63,787,Jonathan N
64,785,@Eric_Dykstra
65,773,(anonymous user #44119)
66,765,Angus Lim
67,764,Kesavan Yogeswaran
68,756,@ReadableName
69,753,(anonymous user #31658)
70,751,Hui Zhou
71,748,DSM
72,747,N Murdoch
73,745,Mikachu
74,744,grencez
74,744,Andre LeBlanc
76,728,Tyler Bindon
77,703,dylanhart
78,697,Spurlock
79,695,Matthew L. Curry
80,685,Caleb Brown
81,684,@xAndy
81,684,Kevin Yap
83,674,Michael Giuffrida
84,670,Daniel Rejment
85,669,(anonymous user #18180)
86,663,relsqui
87,661,Matthew Semeniuk
88,657,Evan Burak
89,654,Patrick Carroll
90,649,RidgeX
91,641,@geoffcanyon
92,638,fenomas
92,638,Arnav Sastry
94,637,Peter Ruibal
95,622,Andrey Astrelin
96,617,hlian
97,616,epitron
98,614,elbeno
99,608,jabagawee
100,603,Andrew He
101,592,Greg Millam
102,590,Michal Forišek
103,584,bufordsharkley
104,564,Chris Moyer
105,560,MrPingouin1
106,554,Marco Jäger
107,553,Clayton Hughes
108,552,David Wetterau
108,552,Ian Su
110,546,Eli Lipsitz
111,545,Jonathan Ostrander
112,542,juju2143
113,539,sdt
113,539,tianyi5309
115,535,(anonymous user #286)
116,527,(anonymous user #6947)
117,526,Doug Orleans
118,524,Keegan Carruthers-Smith
119,518,Ryman
120,517,(anonymous user #10242)
121,513,x4A43
122,512,Brandon Singer
123,510,Mark Kahn
123,510,Jared Neil
125,509,Joshua Berne
126,508,Tom Saunders
127,499,Marek Kukan
128,496,Joel Lathrop
128,496,Corey Maher
130,494,FuriousProgrammer
130,494,Benoit Hiller
132,492,gareve
133,491,dragonnyxx
134,487,def-
135,483,Jānis Lībeks
136,478,Robert Offner
136,478,Thomas Carpenter
138,476,Joshua Orvis
139,475,Chris Lefever
140,472,Sam Donow
141,471,SnacksOnAPlane
142,469,@TheMisssingLink
143,465,Dan Seminara
144,461,Clinton Curry
145,457,Jacob Dennerlein
146,456,notmrregular
147,454,Hwesta
147,454,Ben Pearson
149,453,Will Killian
150,445,RotaryProphet
151,440,starfys
152,438,ns-szhang
153,435,Samuel Massinon
154,432,(anonymous user #14246)
155,430,Evan Hertafeld
156,428,tehalynn
157,427,Alex Beals
158,426,adriweb
159,423,Stephen Lester
160,422,aepsilon
161,420,Burritoman53
162,416,Pavel Egorov
162,416,mkigikm
164,415,Ben Jones
165,414,jamie
166,413,Joshua Shanks
166,413,ANTRat
168,411,Austin Kong
169,409,Isaac Mounce
170,408,zgrep
171,403,wooferzfg
172,392,ratmatix
173,389,Thomas Kennedy
173,389,Miłosz Rembisz
175,387,Remy Oukaour
176,383,Brian Lee
177,382,IMovedYourCheese
178,380,dfyz
179,377,David Clyde
179,377,Bradcomp
181,376,vasi
182,374,Colin Gooding
183,370,Stephen Rees-Carter
184,369,EthanNicholas
185,366,ludic
186,365,@iscoresports
186,365,Aymen Djellal
188,363,Chris Penner
189,362,Peter Ingleby
190,360,Justin Vanderheide
191,358,(anonymous user #18301)
191,358,Thomas Lamb
191,358,tonyta
194,357,aburnson
195,356,Константин К
196,352,Dwayne Towell
197,351,Frank Chu
198,350,gchan
199,346,Lincoln Atkinson
200,342,GiedriusS
201,340,Antonín Lejsek
201,340,Marco Ippolito
203,338,David Bishop
204,337,Cory Chamblin
205,336,(anonymous user #35470)
205,336,Chouser
205,336,SimonPrins
208,335,g-p-g
209,334,Katharine Berry
210,333,Joseph Emmons
211,332,Benjamin Geiger
212,331,Juven Ardine
213,328,Jonah
213,328,Drew Buck
215,324,tomtheisen
215,324,Jacob Young
217,321,Rossen
218,320,Jaroslaw Sadziński
219,319,Kevin Lawler
220,318,Piotr Piatkowski
220,318,Steven LoFurno
220,318,radek Olsak
223,316,(anonymous user #3311)
224,315,Ryan Wirth
225,313,m1el
226,310,thedufer
227,309,Crunchyapple44
227,309,evandrix
229,308,Miguel Duarte
230,307,BoppreH
231,306,alexmaswarrior
232,303,Cristian Radu
233,298,jlmcmchl
234,296,(anonymous user #32268)
235,295,Vilsol
235,295,Alex Malecker
237,293,(anonymous user #362)
238,288,marchelzo
239,286,aimWithReason
